,Int'l Plan,VMail Plan,VMail Message,CustomerId,Eve Charge,Night Charge,Intl Calls,Intl Charge,CustServ Calls,Churn?
3167,no,no,0,3167,11.59,8.88,2,2.43,1,False.
3168,no,no,0,3168,25.42,11.31,4,3.02,1,True.
3169,no,no,0,3169,10.02,9.05,3,3.24,4,True.
3170,no,no,0,3170,21.44,9.4,6,2.03,0,False.
3171,no,no,0,3171,12.61,12.5,6,2.62,1,False.
3172,no,no,0,3172,20.81,10.07,5,3.32,3,False.
3173,no,no,0,3173,15.64,12.4,4,3.48,3,False.
3174,no,yes,43,3174,10.97,14.67,6,2.32,2,False.
3175,no,yes,28,3175,17.31,11.08,3,2.24,0,False.
3176,no,no,0,3176,12.44,5.54,4,2.19,0,False.
3177,no,yes,41,3177,11.96,9.8,5,3.46,1,False.
3178,no,no,0,3178,17.47,5.88,5,3.73,0,False.
3179,no,no,0,3179,15.21,9.66,4,2.54,1,False.
3180,yes,no,0,3180,8.81,7.03,4,3.29,1,False.
3181,no,no,0,3181,16.4,6.48,4,2.73,5,False.
3182,no,no,0,3182,19.47,6.27,8,2.11,3,False.
3183,no,no,0,3183,16.79,5.77,4,2.27,2,False.
3184,no,no,0,3184,13.48,12.12,3,1.84,0,False.
3185,no,no,0,3185,13.81,10.44,3,3.21,0,False.
3186,no,no,0,3186,13.15,7.87,6,2.54,3,False.
3187,no,yes,39,3187,23.32,9.47,4,1.46,1,False.
3188,yes,no,0,3188,13.23,12.48,5,2.21,1,False.
3189,yes,no,0,3189,17.54,9.38,5,3.56,0,True.
3190,no,no,0,3190,12.58,7.57,3,4.27,6,True.
3191,no,no,0,3191,11.4,8.51,2,2.51,0,True.
3192,no,yes,37,3192,15.1,10.26,3,1.35,2,False.
3193,no,no,0,3193,14.03,6.37,3,2.92,1,False.
3194,no,yes,41,3194,13.65,6.99,1,3.62,0,False.
3195,no,yes,29,3195,19.0,6.68,9,2.62,2,False.
3196,no,no,0,3196,15.18,10.9,3,3.29,1,False.
3197,no,no,0,3197,14.95,12.93,2,3.05,0,False.
3198,no,yes,32,3198,19.33,8.05,2,3.46,2,False.
3199,no,no,0,3199,13.91,6.89,5,3.19,1,False.
3200,yes,no,0,3200,7.38,7.03,4,2.62,1,False.
3201,no,yes,32,3201,17.25,9.61,5,2.38,1,False.
3202,no,no,0,3202,24.3,8.21,4,1.86,3,False.
3203,no,yes,40,3203,21.83,11.88,3,1.73,1,False.
3204,no,no,0,3204,21.54,6.93,9,2.84,1,False.
3205,no,no,0,3205,25.04,11.7,3,2.92,1,True.
3206,no,no,0,3206,19.03,8.12,13,2.75,1,False.
3207,no,yes,22,3207,16.12,10.81,2,3.16,0,False.
3208,no,no,0,3208,15.84,5.71,5,2.81,2,False.
3209,yes,yes,24,3209,23.45,9.65,6,3.83,3,True.
3210,yes,no,0,3210,23.46,8.83,3,3.08,1,False.
3211,no,no,0,3211,11.43,7.6,6,3.24,2,False.
3212,no,yes,38,3212,10.35,9.97,4,1.0,0,False.
3213,no,no,0,3213,18.32,11.81,7,3.24,1,False.
3214,yes,no,0,3214,16.57,8.9,9,2.38,3,False.
3215,no,yes,31,3215,13.73,13.26,6,2.54,1,False.
3216,no,yes,24,3216,19.05,9.26,3,0.65,0,False.
3217,no,yes,30,3217,19.55,9.28,8,3.56,1,False.
3218,no,yes,18,3218,18.16,8.69,9,3.62,2,False.
3219,no,yes,35,3219,28.29,9.62,2,2.38,2,False.
3220,no,yes,12,3220,21.56,6.72,5,2.75,0,False.
3221,no,no,0,3221,21.39,8.2,6,2.3,1,False.
3222,yes,yes,29,3222,14.59,11.29,6,3.16,3,False.
3223,no,no,0,3223,17.2,11.52,2,4.51,2,False.
3224,no,no,0,3224,23.53,9.6,4,3.32,3,True.
3225,no,no,0,3225,16.54,9.5,3,2.27,2,False.
3226,no,no,0,3226,16.49,11.82,4,2.03,2,True.
3227,no,no,0,3227,16.03,9.04,2,2.89,0,False.
3228,no,no,0,3228,17.92,7.44,6,4.05,5,False.
3229,no,no,0,3229,18.05,7.96,10,2.11,1,False.
3230,no,no,0,3230,15.52,6.44,14,1.13,1,False.
3231,no,yes,27,3231,15.35,11.03,5,1.78,1,False.
3232,no,no,0,3232,14.3,8.88,3,2.67,1,False.
3233,no,no,0,3233,6.34,11.16,7,1.7,0,False.
3234,no,yes,28,3234,13.95,7.63,5,0.68,1,False.
3235,no,yes,25,3235,18.02,7.88,2,1.32,3,False.
3236,no,yes,34,3236,18.44,5.06,8,2.03,0,False.
3237,yes,no,0,3237,19.43,6.88,7,2.94,1,False.
3238,no,no,0,3238,22.69,8.9,3,2.38,3,True.
3239,no,yes,33,3239,20.0,9.69,7,2.75,2,False.
3240,no,no,0,3240,23.83,13.16,3,1.35,1,False.
3241,yes,no,0,3241,14.65,8.64,2,3.05,1,True.
3242,no,yes,30,3242,20.12,11.88,2,2.27,0,False.
3243,yes,no,0,3243,11.19,7.63,9,2.78,5,True.
3244,no,no,0,3244,19.1,9.66,7,1.94,1,False.
3245,no,no,0,3245,10.38,8.14,2,3.4,3,False.
3246,yes,yes,44,3246,20.09,9.16,2,3.21,0,True.
3247,no,no,0,3247,13.51,2.13,9,1.05,4,True.
3248,no,no,0,3248,18.41,10.49,3,3.11,0,False.
3249,no,no,0,3249,20.49,10.25,6,3.16,0,False.
3250,no,no,0,3250,23.77,8.1,4,3.65,0,False.
3251,no,no,0,3251,13.69,8.75,4,2.48,2,False.
3252,no,no,0,3252,19.15,8.74,3,3.16,0,False.
3253,no,yes,24,3253,15.06,9.34,4,2.43,1,False.
3254,no,yes,30,3254,24.07,10.26,5,3.97,1,False.
3255,yes,no,0,3255,15.91,6.58,4,2.97,2,True.
3256,no,no,0,3256,13.06,10.45,1,4.59,3,False.
3257,no,no,0,3257,16.84,13.17,5,3.59,2,False.
3258,no,no,0,3258,16.3,5.3,5,3.62,2,False.
3259,no,no,0,3259,18.83,5.12,2,4.05,1,False.
3260,no,no,0,3260,18.42,5.88,2,3.75,1,False.
3261,no,no,0,3261,14.61,5.9,6,1.97,1,False.
3262,no,no,0,3262,22.3,6.26,5,2.73,1,False.
3263,no,no,0,3263,17.03,9.11,1,1.62,2,False.
3264,no,yes,24,3264,17.61,9.65,2,1.59,0,False.
3265,no,no,0,3265,19.52,11.33,6,2.97,3,True.
3266,no,yes,33,3266,22.81,8.39,4,2.62,3,False.
3267,no,no,0,3267,20.82,8.59,3,2.38,1,False.
3268,no,no,0,3268,19.87,10.06,2,3.43,2,True.
3269,yes,no,0,3269,21.21,7.33,5,2.84,1,False.
3270,no,no,0,3270,17.68,8.15,6,3.46,2,False.
3271,no,no,0,3271,20.29,10.73,1,3.38,2,False.
3272,no,no,0,3272,19.01,10.32,4,3.48,2,True.
3273,no,no,0,3273,14.23,14.5,8,3.97,3,False.
3274,no,no,0,3274,18.49,5.65,5,2.16,1,False.
3275,no,yes,27,3275,13.91,10.93,0,0.0,1,False.
3276,no,yes,22,3276,12.41,10.86,2,2.38,1,False.
3277,no,no,0,3277,10.75,10.73,9,2.7,2,False.
3278,no,no,0,3278,13.98,12.71,6,2.86,2,False.
3279,no,yes,43,3279,18.9,6.66,5,2.24,2,False.
3280,no,no,0,3280,20.25,12.23,3,2.7,4,True.
3281,no,no,0,3281,15.51,12.37,8,1.38,1,False.
3282,no,yes,31,3282,17.29,10.53,4,2.08,3,False.
3283,no,no,0,3283,20.95,8.93,4,3.35,3,False.
3284,no,yes,27,3284,19.1,7.84,2,3.56,1,False.
3285,no,no,0,3285,9.79,8.21,7,3.19,0,False.
3286,no,yes,30,3286,18.89,7.13,8,3.54,0,False.
3287,no,yes,42,3287,11.48,8.31,3,2.94,4,True.
3288,no,no,0,3288,24.32,11.14,9,1.32,1,False.
3289,no,no,0,3289,9.75,4.71,5,3.56,1,False.
3290,no,no,0,3290,15.9,9.83,0,0.0,0,False.
3291,yes,yes,22,3291,19.01,6.75,20,3.75,1,True.
3292,no,no,0,3292,7.46,7.48,4,3.16,1,False.
3293,no,no,0,3293,18.3,8.5,4,2.46,0,False.
3294,no,no,0,3294,17.73,8.91,3,3.32,1,False.
3295,no,no,0,3295,14.45,5.79,5,3.16,1,False.
3296,no,no,0,3296,17.43,6.97,2,2.43,1,False.
3297,no,yes,33,3297,14.09,7.23,3,3.05,1,False.
3298,no,no,0,3298,20.34,6.5,4,3.32,1,False.
3299,no,no,0,3299,12.68,9.06,4,2.97,2,False.
3300,no,yes,21,3300,19.41,7.5,3,1.92,1,False.
3301,no,no,0,3301,17.19,7.06,4,2.81,0,True.
3302,yes,no,0,3302,17.92,6.91,3,2.11,1,False.
3303,no,yes,26,3303,13.23,11.14,7,3.11,2,False.
3304,yes,no,0,3304,16.88,9.29,5,3.73,4,True.
3305,no,yes,22,3305,20.3,7.84,7,3.11,2,False.
3306,no,yes,29,3306,17.33,10.33,3,2.19,1,False.
3307,no,no,0,3307,19.89,7.23,4,4.81,4,False.
3308,no,no,0,3308,14.08,11.97,6,3.59,1,False.
3309,yes,no,0,3309,19.18,11.49,4,3.24,4,False.
3310,no,no,0,3310,7.82,10.12,17,3.67,2,False.
3311,no,no,0,3311,24.08,8.47,5,1.86,2,False.
3312,no,no,0,3312,12.27,11.81,4,3.83,2,False.
3313,no,no,0,3313,12.21,8.61,5,2.7,1,False.
3314,no,no,0,3314,19.86,5.94,4,2.46,1,False.
3315,no,yes,18,3315,9.73,8.02,4,1.76,0,False.
3316,no,yes,29,3316,18.62,9.91,9,3.32,0,False.
3317,yes,no,0,3317,16.02,9.5,8,2.11,1,False.
3318,no,no,0,3318,25.54,8.66,4,3.13,2,False.
3319,no,no,0,3319,17.84,12.64,6,4.29,3,False.
3320,yes,no,0,3320,16.69,5.4,4,2.62,4,True.
3321,no,no,0,3321,7.23,9.45,8,3.56,3,False.
3322,no,no,0,3322,22.57,8.12,2,3.11,4,True.
3323,no,no,0,3323,21.19,10.22,3,3.67,5,True.
3324,no,no,0,3324,16.8,8.72,4,3.13,1,False.
3325,no,no,0,3325,9.94,10.95,4,2.51,2,False.
3326,no,no,0,3326,24.21,8.05,7,4.02,1,False.
3327,no,no,0,3327,16.12,9.96,5,3.19,2,False.
3328,no,yes,36,3328,18.32,12.56,6,2.67,2,False.
3329,no,no,0,3329,13.04,8.61,4,2.59,3,False.
3330,no,no,0,3330,24.55,8.64,6,3.81,2,False.
3331,yes,no,0,3331,13.57,6.26,10,1.35,2,False.
3332,no,yes,25,3332,22.6,10.86,4,3.7,0,False.
